x, y
0.29986,0.16788
0.30281,0.15923
0.30527,0.14843
0.30822,0.1441
0.31117,0.13978
0.31412,0.13546
0.31707,0.13113
0.32002,0.12249
0.32247,0.10952
0.32444,0.09655
0.32641,0.08358
0.32936,0.07709
0.33231,0.07277
0.33526,0.07061
0.33873,0.06937
0.34107,0.08007
0.34269,0.09028
0.34418,0.10256
0.34533,0.11613
0.34597,0.13123
0.34644,0.14582
0.3471,0.1608
0.34773,0.17691
0.34882,0.19034
0.34894,0.20394
0.34958,0.21883
0.35024,0.23162
0.35073,0.24579
0.35099,0.25886
0.3515,0.27322
0.35187,0.2882
0.35297,0.30366
0.35323,0.31868
0.3538,0.33431
0.35442,0.34802
0.35492,0.37539
0.35492,0.36243
0.35541,0.38836
0.35639,0.40133
0.35688,0.4143
0.35738,0.42727
0.35836,0.44024
0.35885,0.45321
0.35934,0.46618
0.35983,0.47915
0.36131,0.49212
0.36229,0.50509
0.36278,0.51806
0.36327,0.53103
0.36622,0.55049
0.3677,0.56346
0.36967,0.57642
0.37163,0.58939
0.3736,0.60236
0.37507,0.61533
0.37606,0.6283
0.37753,0.64127
0.37901,0.65424
0.37999,0.66721
0.38097,0.68018
0.38245,0.69315
0.38343,0.70612
0.38441,0.71909
0.38589,0.73206
0.38687,0.74503
0.38835,0.758
0.38982,0.77097
0.39129,0.78394
0.39326,0.79691
0.39572,0.80988
0.39867,0.82285
0.40162,0.8315
0.40457,0.83798
0.40752,0.84447
0.41047,0.85311
0.41342,0.86176
0.41637,0.86824
0.41931,0.8704
0.42226,0.8704
0.42521,0.86824
0.42816,0.86824
0.43111,0.8704
0.43406,0.87473
0.43701,0.87473
0.43996,0.87257
0.44291,0.8704
0.44619,0.86812
0.44926,0.86137
0.45232,0.85178
0.45605,0.84206
0.4591,0.83292
0.46236,0.8237
0.46492,0.81598
0.46677,0.80399
0.46896,0.79042
0.47093,0.77746
0.4729,0.76449
0.47486,0.75368
0.47781,0.74503
0.48027,0.73422
0.48273,0.72125
0.4842,0.70828
0.48639,0.69891
0.48778,0.68771
0.49,0.67569
0.49224,0.66234
0.49445,0.65036
0.49669,0.63709
0.49895,0.62398
0.50141,0.61101
0.50337,0.59804
0.50731,0.58372
0.50976,0.57426
0.51271,0.56562
0.51566,0.55481
0.51861,0.544
0.52156,0.53535
0.52451,0.52671
0.52746,0.51806
0.53041,0.50941
0.53336,0.50293
0.53631,0.49645
0.53926,0.49428
0.54221,0.48996
0.54516,0.48564
0.54811,0.48348
0.55106,0.47915
0.55401,0.47915
0.55696,0.48131
0.5599,0.48348
0.56285,0.4878
0.5658,0.49212
0.56875,0.49645
0.5717,0.49861
0.57465,0.50293
0.5776,0.50725
0.58055,0.51374
0.5835,0.5159
0.58645,0.52022
0.5894,0.52455
0.59235,0.52887
0.5953,0.53319
0.59825,0.53752
0.6012,0.54184
0.60415,0.544
0.6071,0.54832
0.61005,0.55049
0.613,0.55049
0.61594,0.55049
0.61889,0.55481
0.62184,0.55481
0.62479,0.55481
0.62774,0.55265
0.63069,0.55265
0.63364,0.55265
0.63659,0.55265
0.63954,0.55265
0.64249,0.55265
0.64544,0.55481
0.64839,0.55913
0.65199,0.5601
0.65574,0.56356
0.65973,0.56906
0.66359,0.57127
0.66736,0.57767
0.67058,0.58224
0.67385,0.5839
0.67812,0.58634
0.68189,0.58696
0.68523,0.58753
0.68928,0.58753
0.69271,0.58753
0.69573,0.58753
0.69933,0.58651
