wavelength (nm),Red 1
0.400884766,-0.000575
0.405888672,0.012354
0.410896851,0.022251
0.415909332,0.027925
0.42092614700000003,0.032164
0.425947266,0.034174
0.430972687,0.036038
0.436002411,0.039504
0.441036438,0.041763
0.44607479899999997,0.043116
0.451117432,0.044354
0.456164398,0.046315
0.46121566799999997,0.047525
0.46627124,0.049126
0.471331116,0.051584
0.47639532500000004,0.053439
0.481463806,0.05508
0.486536621,0.056647
0.491613739,0.05817
0.49669515999999997,0.05954
0.501780914,0.060442
0.506870941,0.06142
0.511965302,0.061907
0.5170639650000001,0.063343
0.522166931,0.064273
0.52727417,0.06508
0.532385742,0.067528
0.537501648,0.069774
0.5426218260000001,0.073994
0.547746338,0.082385
0.552875183,0.095714
0.558008301,0.115826
0.563145691,0.142734
0.568287415,0.173699
0.573433472,0.206357
0.578583862,0.239638
0.583738525,0.272101
0.5888974610000001,0.302688
0.59406073,0.331758
0.599228333,0.357331
0.604400208,0.377679
0.609576416,0.393551
0.6147569580000001,0.405722
0.619941772,0.412815
0.625130859,0.418757
0.6303242800000001,0.425108
0.635522034,0.429358
0.64072406,0.435121
0.64593042,0.440289
0.651141113,0.442553
0.656356079,0.446083
0.661575378,0.448858
0.66679895,0.455788
0.6720268549999999,0.46023
0.677259033,0.465588
0.682495544,0.470117
0.687736389,0.476125
0.692981506,0.48023
0.698230957,0.486606
0.70348468,0.495028
0.708742737,0.498926
0.714005127,0.502875
0.71927179,0.512614
0.724542725,0.513806
0.729818054,0.516445
0.7350975949999999,0.522111
0.740381531,0.523054
0.745669739,0.524545
0.750962219,0.525133
0.756259094,0.526533
0.761560181,0.527316
0.7668656620000001,0.528576
0.7721754150000001,0.526683
0.7774894410000001,0.525847
0.7828078,0.525682
0.788130493,0.522613
0.793457458,0.525227
0.7987887570000001,0.522302
0.804124329,0.520336
0.809464233,0.522129
0.8148084720000001,0.519058
0.820156982,0.519161
0.825509827,0.51925
0.830866943,0.519329
0.8362283939999999,0.518993
0.841594116,0.52015
0.846964172,0.521448
0.852338562,0.523938
0.857717224,0.524511
0.8631002200000001,0.520134
0.8684875489999999,0.521627
0.8738791499999999,0.523759
0.879275024,0.522695
0.8846752320000001,0.524125
0.8900797730000001,0.523436
0.895488586,0.52679
0.900901733,0.52808
0.906319214,0.532439
0.911740967,0.53227
0.9171669920000001,0.535885
0.922597351,0.534323
0.9280320430000001,0.541585
0.9334710690000001,0.540613
0.9389143679999999,0.546059
0.944361938,0.547131
0.949813843,0.554734
0.955270081,0.560849
0.960730591,0.563612
0.9661954349999999,0.564873
0.971664612,0.565454
0.977138062,0.572099
0.9826157839999999,0.574643
0.988097839,0.578482
0.9935842290000001,0.57508
0.9990749510000001,0.587246
1.004859985,0.599076
1.010460022,0.603885
1.016059998,0.6089939999999999
1.021659973,0.6128279999999999
1.02725,0.617548
1.032849976,0.621682
1.038449951,0.626212
1.044050049,0.629832
1.049640015,0.6323770000000001
1.05523999,0.637217
1.060829956,0.639745
1.066420044,0.643026
1.07201001,0.646726
1.077609985,0.6484489999999999
1.083199951,0.652239
1.088790039,0.654511
1.094369995,0.657641
1.099959961,0.66041
1.1055500489999999,0.6628689999999999
1.111140015,0.665806
1.116719971,0.6684479999999999
1.122310059,0.670378
1.127890015,0.671972
1.1334799800000002,0.6733140000000001
1.139060059,0.67372
1.144640015,0.674981
1.150219971,0.675088
1.155800049,0.675604
1.161390015,0.676331
1.166959961,0.675801
1.172540039,0.674874
1.178119995,0.674842
1.1836999510000001,0.674045
1.189280029,0.67413
1.194849976,0.674442
1.200430054,0.675726
1.206,0.6762050000000001
1.211579956,0.677
1.217150024,0.678483
1.222719971,0.680504
1.228290039,0.681662
1.233869995,0.683776
1.239439941,0.68513
1.24501001,0.686854
1.250579956,0.6874140000000001
1.256150024,0.689082
1.261709961,0.690867
1.267280029,0.692542
1.272849976,0.692998
1.278410034,0.693832
1.28397998,0.694752
1.289550049,0.697195
1.295109985,0.698393
1.3006700439999999,0.698835
1.3062399900000001,0.70043
1.311800049,0.702151
1.317359985,0.702005
1.322920044,0.702268
1.32848999,0.7028369999999999
1.334050049,0.702396
1.339609985,0.701711
1.345160034,0.6999770000000001
1.350719971,0.6982430000000001
1.356280029,0.695567
1.361839966,0.6907409999999999
1.367400024,0.6872550000000001
1.372949951,0.685012
1.37851001,0.685393
1.384069946,0.682815
1.389619995,0.680805
1.3951700439999999,0.677059
1.4007299800000002,0.673241
1.406280029,0.667029
1.411839966,0.660651
1.417390015,0.653724
1.422939941,0.647474
1.42848999,0.640835
1.4340400389999999,0.6374380000000001
1.439589966,0.633211
1.445140015,0.632413
1.450689941,0.630026
1.45623999,0.629753
1.461790039,0.629333
1.467339966,0.62913
1.472890015,0.626897
1.478430054,0.6296039999999999
1.48397998,0.627771
1.489530029,0.626912
1.495069946,0.626152
1.500619995,0.6278060000000001
1.506160034,0.6257010000000001
1.511709961,0.6263569999999999
1.51725,0.6276390000000001
1.522800049,0.626262
1.528339966,0.625912
1.5338800049999999,0.626972
1.5394200439999999,0.627528
1.544969971,0.626645
1.55051001,0.62961
1.556050049,0.6321220000000001
1.561589966,0.634842
1.5671300049999999,0.637617
1.5726700439999999,0.637537
1.578209961,0.638861
1.58375,0.637579
1.589290039,0.6410140000000001
1.594829956,0.641552
1.600369995,0.6441720000000001
1.605910034,0.6478189999999999
1.611439941,0.651284
1.61697998,0.652469
1.6225200199999998,0.654093
1.628050049,0.657158
1.633589966,0.658872
1.639130005,0.654962
1.644660034,0.6600659999999999
1.650199951,0.6590600000000001
1.65572998,0.659369
1.66127002,0.657169
1.666800049,0.6548470000000001
1.672339966,0.650774
1.677869995,0.645043
1.683400024,0.638548
1.6889399410000001,0.6341859999999999
1.694469971,0.6293890000000001
1.7,0.625861
1.705540039,0.623282
1.711069946,0.6213489999999999
1.716599976,0.619096
1.722130005,0.6161909999999999
1.727660034,0.6121850000000001
1.733189941,0.610191
1.73872998,0.607522
1.7442600099999999,0.607829
1.749790039,0.6070180000000001
1.755319946,0.605891
1.760849976,0.605985
1.766380005,0.607058
1.771910034,0.607971
1.7774399410000001,0.609323
1.782959961,0.6099220000000001
1.78848999,0.609744
1.7940200199999998,0.611247
1.799550049,0.611952
1.805079956,0.61074
1.8106099850000001,0.610962
1.816140015,0.610286
1.821660034,0.610648
1.827189941,0.608823
1.832719971,0.609548
1.83825,0.609446
1.84377002,0.608904
1.849300049,0.610083
1.8548299560000001,0.611842
1.860349976,0.612934
1.865880005,0.611867
1.871410034,0.6087319999999999
1.876930054,0.603047
1.8824599610000001,0.598178
1.8879899900000001,0.591841
1.89351001,0.578479
1.899040039,0.5623100000000001
1.9045600589999998,0.543625
1.910089966,0.527716
1.9156099850000001,0.5160859999999999
1.921140015,0.506319
1.926670044,0.49863
1.932189941,0.49382299999999996
1.937719971,0.49118599999999996
1.9432399900000001,0.490935
1.94877002,0.491333
1.954290039,0.49337600000000004
1.959819946,0.496015
1.965339966,0.49994799999999995
1.970869995,0.503973
1.976390015,0.5081319999999999
1.981920044,0.512097
1.987439941,0.5158550000000001
1.992959961,0.519312
1.99848999,0.522778
2.00401001,0.5239520000000001
2.009540039,0.525342
2.015060059,0.5256569999999999
2.020589966,0.5252640000000001
2.026109985,0.522143
2.031640015,0.519452
2.037160034,0.514479
2.042689941,0.508517
2.048209961,0.500566
2.05372998,0.4953
2.05926001,0.49153800000000003
2.064780029,0.49115
2.070310059,0.49493000000000004
2.075830078,0.502199
2.081360107,0.5093439999999999
2.086879883,0.514573
2.092409912,0.5178189999999999
2.097929932,0.519347
2.103459961,0.5193979999999999
2.10897998,0.519867
2.11451001,0.5188659999999999
2.120030029,0.518048
2.125560059,0.516421
2.131080078,0.5157619999999999
2.136610107,0.512695
2.142129883,0.509138
2.147659912,0.5038560000000001
2.153179932,0.499832
2.158709961,0.49472700000000003
2.16422998,0.490309
2.16976001,0.486259
2.175280029,0.483145
2.1808100589999997,0.48016400000000004
2.186340088,0.47728100000000007
2.191860107,0.473522
2.197389893,0.47074499999999997
2.202919922,0.468074
2.208439941,0.46682700000000005
2.213969971,0.46759399999999995
2.2195,0.470645
2.22502002,0.475733
2.230550049,0.482829
2.236080078,0.48781199999999997
2.241610107,0.489951
2.247129883,0.486886
2.252659912,0.482225
2.258189941,0.475574
2.263719971,0.46948599999999996
2.26925,0.466117
2.27477002,0.465077
2.280300049,0.4637
2.285830078,0.461025
2.291360107,0.458812
2.296889893,0.458208
2.302419922,0.45914399999999994
2.307949951,0.460517
2.31347998,0.462172
2.31901001,0.465664
2.324540039,0.47007899999999997
2.330070068,0.473121
2.335600098,0.474625
2.3411298830000002,0.47621099999999994
2.3466699220000002,0.47718299999999997
2.3521999510000002,0.47662
2.3577299800000002,0.4762
2.36326001,0.476317
2.368790039,0.475925
2.374330078,0.475091
2.379860107,0.475621
2.385389893,0.47560399999999997
2.390929932,0.478105
2.396459961,0.48185500000000003
2.40198999,0.48176199999999997
2.407530029,0.481422
2.4130600589999998,0.48138100000000006
2.4186000979999998,0.480025
2.424129883,0.478847
2.429669922,0.47663
2.435209961,0.47625500000000004
2.44073999,0.472937
2.446280029,0.469225
2.451820068,0.465229
2.457350098,0.460075
2.462889893,0.455201
2.468429932,0.45182799999999995
2.473969971,0.45074
2.47951001,0.44897
2.485050049,0.446229
2.490590088,0.443984
2.496129883,0.441134
2.501669922,0.44121099999999996
