wavelength (nm),Red 1 
0.400884766,0.073948
0.405888672,0.086816
0.410896851,0.096845
0.415909332,0.101969
0.42092614700000003,0.10424
0.425947266,0.105873
0.430972687,0.107363
0.436002411,0.107365
0.441036438,0.108223
0.44607479899999997,0.109001
0.451117432,0.108948
0.456164398,0.108861
0.46121566799999997,0.109357
0.46627124,0.109612
0.471331116,0.110181
0.47639532500000004,0.108988
0.481463806,0.109868
0.486536621,0.109118
0.491613739,0.109083
0.49669515999999997,0.109064
0.501780914,0.109562
0.506870941,0.110347
0.511965302,0.110249
0.5170639650000001,0.110396
0.522166931,0.110089
0.52727417,0.110751
0.532385742,0.111619
0.537501648,0.112513
0.5426218260000001,0.113924
0.547746338,0.115697
0.552875183,0.117212
0.558008301,0.121047
0.563145691,0.126244
0.568287415,0.134589
0.573433472,0.146798
0.578583862,0.165348
0.583738525,0.192378
0.5888974610000001,0.227363
0.59406073,0.273048
0.599228333,0.322619
0.604400208,0.367814
0.609576416,0.40414
0.6147569580000001,0.430711
0.619941772,0.448375
0.625130859,0.458569
0.6303242800000001,0.465157
0.635522034,0.472481
0.64072406,0.476915
0.64593042,0.479594
0.651141113,0.481677
0.656356079,0.483268
0.661575378,0.48366
0.66679895,0.48564
0.6720268549999999,0.48621
0.677259033,0.486641
0.682495544,0.486868
0.687736389,0.490044
0.692981506,0.491662
0.698230957,0.492594
0.70348468,0.490854
0.708742737,0.491496
0.714005127,0.492922
0.71927179,0.493261
0.724542725,0.492167
0.729818054,0.491449
0.7350975949999999,0.492075
0.740381531,0.494836
0.745669739,0.494399
0.750962219,0.49473
0.756259094,0.495541
0.761560181,0.493924
0.7668656620000001,0.497635
0.7721754150000001,0.497221
0.7774894410000001,0.495515
0.7828078,0.50122
0.788130493,0.498177
0.793457458,0.500638
0.7987887570000001,0.5088
0.804124329,0.506871
0.809464233,0.50913
0.8148084720000001,0.513623
0.820156982,0.516034
0.825509827,0.516633
0.830866943,0.518716
0.8362283939999999,0.520547
0.841594116,0.523349
0.846964172,0.522403
0.852338562,0.523742
0.857717224,0.529818
0.8631002200000001,0.530156
0.8684875489999999,0.531073
0.8738791499999999,0.532503
0.879275024,0.536273
0.8846752320000001,0.533925
0.8900797730000001,0.534913
0.895488586,0.535595
0.900901733,0.534135
0.906319214,0.537581
0.911740967,0.539625
0.9171669920000001,0.534394
0.922597351,0.536539
0.9280320430000001,0.537837
0.9334710690000001,0.5387
0.9389143679999999,0.540122
0.944361938,0.539723
0.949813843,0.537312
0.955270081,0.536496
0.960730591,0.532041
0.9661954349999999,0.530555
0.971664612,0.531288
0.977138062,0.522608
0.9826157839999999,0.527768
0.988097839,0.52739
0.9935842290000001,0.517761
0.9990749510000001,0.528154
1.004859985,0.555295
1.010460022,0.556538
1.016059998,0.557267
1.021659973,0.559608
1.02725,0.560822
1.032849976,0.561988
1.038449951,0.56416
1.044050049,0.564992
1.049640015,0.565844
1.05523999,0.566863
1.060829956,0.568764
1.066420044,0.569457
1.07201001,0.569966
1.077609985,0.570914
1.083199951,0.5717939999999999
1.088790039,0.5727909999999999
1.094369995,0.5743010000000001
1.099959961,0.5755100000000001
1.1055500489999999,0.576548
1.111140015,0.578396
1.116719971,0.579403
1.122310059,0.579567
1.127890015,0.580285
1.1334799800000002,0.5819270000000001
1.139060059,0.5826979999999999
1.144640015,0.583743
1.150219971,0.584717
1.155800049,0.585747
1.161390015,0.5871569999999999
1.166959961,0.587829
1.172540039,0.587947
1.178119995,0.589197
1.1836999510000001,0.5905729999999999
1.189280029,0.5918
1.194849976,0.593593
1.200430054,0.594853
1.206,0.5958140000000001
1.211579956,0.597141
1.217150024,0.5979720000000001
1.222719971,0.599827
1.228290039,0.600564
1.233869995,0.601888
1.239439941,0.602372
1.24501001,0.604222
1.250579956,0.6058060000000001
1.256150024,0.607259
1.261709961,0.608301
1.267280029,0.609727
1.272849976,0.610962
1.278410034,0.611913
1.28397998,0.612847
1.289550049,0.614016
1.295109985,0.614941
1.3006700439999999,0.616201
1.3062399900000001,0.617898
1.311800049,0.619273
1.317359985,0.6207229999999999
1.322920044,0.622354
1.32848999,0.623981
1.334050049,0.625736
1.339609985,0.62683
1.345160034,0.627944
1.350719971,0.628421
1.356280029,0.628397
1.361839966,0.628598
1.367400024,0.630738
1.372949951,0.632617
1.37851001,0.634907
1.384069946,0.6333989999999999
1.389619995,0.633684
1.3951700439999999,0.6340779999999999
1.4007299800000002,0.635786
1.406280029,0.636054
1.411839966,0.636363
1.417390015,0.638159
1.422939941,0.6391180000000001
1.42848999,0.640451
1.4340400389999999,0.639768
1.439589966,0.639301
1.445140015,0.641409
1.450689941,0.64159
1.45623999,0.644914
1.461790039,0.64727
1.467339966,0.649626
1.472890015,0.652066
1.478430054,0.655443
1.48397998,0.655872
1.489530029,0.659529
1.495069946,0.6605770000000001
1.500619995,0.661062
1.506160034,0.662888
1.511709961,0.6625340000000001
1.51725,0.664523
1.522800049,0.6668430000000001
1.528339966,0.665361
1.5338800049999999,0.669953
1.5394200439999999,0.669536
1.544969971,0.6708310000000001
1.55051001,0.671579
1.556050049,0.675787
1.561589966,0.676009
1.5671300049999999,0.676714
1.5726700439999999,0.676419
1.578209961,0.678565
1.58375,0.679977
1.589290039,0.6825100000000001
1.594829956,0.683109
1.600369995,0.684339
1.605910034,0.684053
1.611439941,0.685044
1.61697998,0.686449
1.6225200199999998,0.685413
1.628050049,0.684837
1.633589966,0.6842189999999999
1.639130005,0.681928
1.644660034,0.6844319999999999
1.650199951,0.683005
1.65572998,0.682038
1.66127002,0.681558
1.666800049,0.680021
1.672339966,0.675138
1.677869995,0.675739
1.683400024,0.673503
1.6889399410000001,0.6713319999999999
1.694469971,0.6698069999999999
1.7,0.6684829999999999
1.705540039,0.666076
1.711069946,0.665687
1.716599976,0.66459
1.722130005,0.663204
1.727660034,0.6613939999999999
1.733189941,0.660096
1.73872998,0.657717
1.7442600099999999,0.6576770000000001
1.749790039,0.656931
1.755319946,0.6576380000000001
1.760849976,0.657089
1.766380005,0.659079
1.771910034,0.657831
1.7774399410000001,0.659036
1.782959961,0.658748
1.78848999,0.659456
1.7940200199999998,0.65799
1.799550049,0.65874
1.805079956,0.6587850000000001
1.8106099850000001,0.6591020000000001
1.816140015,0.656036
1.821660034,0.6560819999999999
1.827189941,0.655502
1.832719971,0.655521
1.83825,0.653717
1.84377002,0.654014
1.849300049,0.654798
1.8548299560000001,0.656105
1.860349976,0.6570630000000001
1.865880005,0.65708
1.871410034,0.654921
1.876930054,0.653616
1.8824599610000001,0.654138
1.8879899900000001,0.652796
1.89351001,0.648113
1.899040039,0.643193
1.9045600589999998,0.636416
1.910089966,0.629506
1.9156099850000001,0.6251800000000001
1.921140015,0.623129
1.926670044,0.6214149999999999
1.932189941,0.6193390000000001
1.937719971,0.619189
1.9432399900000001,0.620445
1.94877002,0.6226109999999999
1.954290039,0.62437
1.959819946,0.625621
1.965339966,0.627429
1.970869995,0.62863
1.976390015,0.630783
1.981920044,0.632163
1.987439941,0.634478
1.992959961,0.636475
1.99848999,0.638359
2.00401001,0.639092
2.009540039,0.642183
2.015060059,0.643382
2.020589966,0.6452640000000001
2.026109985,0.646353
2.031640015,0.647858
2.037160034,0.648469
2.042689941,0.647325
2.048209961,0.6482020000000001
2.05372998,0.649158
2.05926001,0.6503770000000001
2.064780029,0.6506770000000001
2.070310059,0.650026
2.075830078,0.649844
2.081360107,0.649227
2.086879883,0.649512
2.092409912,0.649207
2.097929932,0.648678
2.103459961,0.650416
2.10897998,0.651742
2.11451001,0.652925
2.120030029,0.6550239999999999
2.125560059,0.656077
2.131080078,0.659484
2.136610107,0.660953
2.142129883,0.6618470000000001
2.147659912,0.661474
2.153179932,0.6591779999999999
2.158709961,0.6569649999999999
2.16422998,0.655515
2.16976001,0.651266
2.175280029,0.6468689999999999
2.1808100589999997,0.6417149999999999
2.186340088,0.638834
2.191860107,0.6360899999999999
2.197389893,0.634495
2.202919922,0.633023
2.208439941,0.631731
2.213969971,0.630365
2.2195,0.6295609999999999
2.22502002,0.628927
2.230550049,0.6289520000000001
2.236080078,0.6283380000000001
2.241610107,0.627792
2.247129883,0.625782
2.252659912,0.623618
2.258189941,0.62029
2.263719971,0.617564
2.26925,0.6158680000000001
2.27477002,0.614698
2.280300049,0.613384
2.285830078,0.614206
2.291360107,0.614319
2.296889893,0.614325
2.302419922,0.612173
2.307949951,0.610594
2.31347998,0.607576
2.31901001,0.606341
2.324540039,0.60605
2.330070068,0.606371
2.335600098,0.609118
2.3411298830000002,0.612164
2.3466699220000002,0.614441
2.3521999510000002,0.616132
2.3577299800000002,0.6168319999999999
2.36326001,0.616693
2.368790039,0.616845
2.374330078,0.618304
2.379860107,0.6193930000000001
2.385389893,0.620691
2.390929932,0.6216430000000001
2.396459961,0.6215689999999999
2.40198999,0.619951
2.407530029,0.6187199999999999
2.4130600589999998,0.618834
2.4186000979999998,0.62021
2.424129883,0.620721
