wavelength (nm),White 1
0.400884766,0.566578
0.405888672,0.588704
0.410896851,0.58607
0.415909332,0.589619
0.42092614700000003,0.598106
0.425947266,0.59828
0.430972687,0.609937
0.436002411,0.617315
0.441036438,0.619546
0.44607479899999997,0.622531
0.451117432,0.627981
0.456164398,0.631744
0.46121566799999997,0.63605
0.46627124,0.637459
0.471331116,0.642063
0.47639532500000004,0.643738
0.481463806,0.645934
0.486536621,0.647302
0.491613739,0.651307
0.49669515999999997,0.65438
0.501780914,0.656252
0.506870941,0.658772
0.511965302,0.662333
0.5170639650000001,0.664943
0.522166931,0.666421
0.52727417,0.670587
0.532385742,0.671285
0.537501648,0.675301
0.5426218260000001,0.676872
0.547746338,0.67965
0.552875183,0.683339
0.558008301,0.684103
0.563145691,0.68677
0.568287415,0.688797
0.573433472,0.689633
0.578583862,0.694141
0.583738525,0.693229
0.5888974610000001,0.694338
0.59406073,0.696228
0.599228333,0.696988
0.604400208,0.698277
0.609576416,0.699145
0.6147569580000001,0.699709
0.619941772,0.699071
0.625130859,0.701156
0.6303242800000001,0.702528
0.635522034,0.705613
0.64072406,0.705719
0.64593042,0.703635
0.651141113,0.706631
0.656356079,0.70712
0.661575378,0.708301
0.66679895,0.710943
0.6720268549999999,0.711622
0.677259033,0.713571
0.682495544,0.712724
0.687736389,0.712286
0.692981506,0.713912
0.698230957,0.714965
0.70348468,0.718204
0.708742737,0.718054
0.714005127,0.718463
0.71927179,0.718885
0.724542725,0.719546
0.729818054,0.718479
0.7350975949999999,0.719226
0.740381531,0.724243
0.745669739,0.725588
0.750962219,0.727329
0.756259094,0.723231
0.761560181,0.724702
0.7668656620000001,0.727978
0.7721754150000001,0.733126
0.7774894410000001,0.729244
0.7828078,0.733338
0.788130493,0.737897
0.793457458,0.743148
0.7987887570000001,0.744055
0.804124329,0.745765
0.809464233,0.749668
0.8148084720000001,0.755604
0.820156982,0.761821
0.825509827,0.763774
0.830866943,0.766406
0.8362283939999999,0.76745
0.841594116,0.768496
0.846964172,0.775795
0.852338562,0.778536
0.857717224,0.780239
0.8631002200000001,0.778288
0.8684875489999999,0.781953
0.8738791499999999,0.784019
0.879275024,0.784947
0.8846752320000001,0.789033
0.8900797730000001,0.792374
0.895488586,0.794359
0.900901733,0.797452
0.906319214,0.794288
0.911740967,0.795642
0.9171669920000001,0.799415
0.922597351,0.800726
0.9280320430000001,0.79947
0.9334710690000001,0.796245
0.9389143679999999,0.807368
0.944361938,0.80088
0.949813843,0.805209
0.955270081,0.804333
0.960730591,0.802831
0.9661954349999999,0.809183
0.971664612,0.798218
0.977138062,0.792936
0.9826157839999999,0.800107
0.988097839,0.808096
0.9935842290000001,0.804408
0.9990749510000001,0.809291
1.004859985,0.797624
1.010460022,0.799679
1.016059998,0.800949
1.021659973,0.8034020000000001
1.02725,0.8050510000000001
1.032849976,0.805833
1.038449951,0.807026
1.044050049,0.809236
1.049640015,0.809339
1.05523999,0.811117
1.060829956,0.813345
1.066420044,0.813919
1.07201001,0.815229
1.077609985,0.816298
1.083199951,0.816992
1.088790039,0.8186439999999999
1.094369995,0.819362
1.099959961,0.8201579999999999
1.1055500489999999,0.822089
1.111140015,0.8234950000000001
1.116719971,0.823892
1.122310059,0.824923
1.127890015,0.825737
1.1334799800000002,0.8265899999999999
1.139060059,0.8269139999999999
1.144640015,0.827343
1.150219971,0.82775
1.155800049,0.8283299999999999
1.161390015,0.8284450000000001
1.166959961,0.827995
1.172540039,0.827984
1.178119995,0.8278200000000001
1.1836999510000001,0.8279549999999999
1.189280029,0.828084
1.194849976,0.8281069999999999
1.200430054,0.827564
1.206,0.827371
1.211579956,0.8279790000000001
1.217150024,0.8279799999999999
1.222719971,0.828268
1.228290039,0.8294440000000001
1.233869995,0.8306309999999999
1.239439941,0.8318780000000001
1.24501001,0.833568
1.250579956,0.834619
1.256150024,0.835959
1.261709961,0.836224
1.267280029,0.836511
1.272849976,0.8371370000000001
1.278410034,0.8381549999999999
1.28397998,0.839598
1.289550049,0.8399059999999999
1.295109985,0.841456
1.3006700439999999,0.842899
1.3062399900000001,0.8441270000000001
1.311800049,0.84419
1.317359985,0.844656
1.322920044,0.845132
1.32848999,0.8452379999999999
1.334050049,0.845899
1.339609985,0.8449690000000001
1.345160034,0.843922
1.350719971,0.841677
1.356280029,0.8404299999999999
1.361839966,0.838943
1.367400024,0.836673
1.372949951,0.835242
1.37851001,0.8348969999999999
1.384069946,0.8342209999999999
1.389619995,0.8322209999999999
1.3951700439999999,0.832412
1.4007299800000002,0.830033
1.406280029,0.825679
1.411839966,0.820867
1.417390015,0.815103
1.422939941,0.8087310000000001
1.42848999,0.799063
1.4340400389999999,0.789557
1.439589966,0.782257
1.445140015,0.774857
1.450689941,0.769154
1.45623999,0.7723300000000001
1.461790039,0.78141
1.467339966,0.790945
1.472890015,0.794271
1.478430054,0.79823
1.48397998,0.801076
1.489530029,0.8022819999999999
1.495069946,0.804555
1.500619995,0.806346
1.506160034,0.8075399999999999
1.511709961,0.809611
1.51725,0.810523
1.522800049,0.812042
1.528339966,0.81402
1.5338800049999999,0.814351
1.5394200439999999,0.8134939999999999
1.544969971,0.813925
1.55051001,0.815438
1.556050049,0.8174140000000001
1.561589966,0.820325
1.5671300049999999,0.8218200000000001
1.5726700439999999,0.820673
1.578209961,0.8215110000000001
1.58375,0.8207200000000001
1.589290039,0.823528
1.594829956,0.823158
1.600369995,0.8243469999999999
1.605910034,0.826451
1.611439941,0.8303870000000001
1.61697998,0.8315469999999999
1.6225200199999998,0.833665
1.628050049,0.83362
1.633589966,0.835557
1.639130005,0.8356610000000001
1.644660034,0.8362059999999999
1.650199951,0.836606
1.65572998,0.835959
1.66127002,0.8356129999999999
1.666800049,0.836559
1.672339966,0.833092
1.677869995,0.831074
1.683400024,0.8297610000000001
1.6889399410000001,0.8268790000000001
1.694469971,0.823142
1.7,0.818941
1.705540039,0.815343
1.711069946,0.814855
1.716599976,0.81248
1.722130005,0.81138
1.727660034,0.809773
1.733189941,0.807213
1.73872998,0.8043359999999999
1.7442600099999999,0.803117
1.749790039,0.801719
1.755319946,0.799697
1.760849976,0.798268
1.766380005,0.797049
1.771910034,0.7970659999999999
1.7774399410000001,0.79792
1.782959961,0.797195
1.78848999,0.7962130000000001
1.7940200199999998,0.797607
1.799550049,0.798113
1.805079956,0.796184
1.8106099850000001,0.796768
1.816140015,0.795509
1.821660034,0.795059
1.827189941,0.793654
1.832719971,0.7943640000000001
1.83825,0.792447
1.84377002,0.793029
1.849300049,0.795353
1.8548299560000001,0.797031
1.860349976,0.797097
1.865880005,0.7963140000000001
1.871410034,0.793284
1.876930054,0.789432
1.8824599610000001,0.7870689999999999
1.8879899900000001,0.7833680000000001
1.89351001,0.774384
1.899040039,0.764279
1.9045600589999998,0.749777
1.910089966,0.7342810000000001
1.9156099850000001,0.719073
1.921140015,0.712842
1.926670044,0.706479
1.932189941,0.7025819999999999
1.937719971,0.698549
1.9432399900000001,0.697059
1.94877002,0.6984899999999999
1.954290039,0.70093
1.959819946,0.702737
1.965339966,0.705624
1.970869995,0.708104
1.976390015,0.709802
1.981920044,0.714501
1.987439941,0.717816
1.992959961,0.719435
1.99848999,0.723121
2.00401001,0.725765
2.009540039,0.726881
2.015060059,0.728896
2.020589966,0.730755
2.026109985,0.7314229999999999
2.031640015,0.732558
2.037160034,0.733294
2.042689941,0.7333649999999999
2.048209961,0.731312
2.05372998,0.727765
2.05926001,0.723895
2.064780029,0.7225590000000001
2.070310059,0.720097
2.075830078,0.718638
2.081360107,0.715806
2.086879883,0.713598
2.092409912,0.71222
2.097929932,0.71243
2.103459961,0.7110350000000001
2.10897998,0.712036
2.11451001,0.713068
2.120030029,0.715956
2.125560059,0.718845
2.131080078,0.7205229999999999
2.136610107,0.722933
2.142129883,0.726052
2.147659912,0.726431
2.153179932,0.726183
2.158709961,0.726428
2.16422998,0.726194
2.16976001,0.7230810000000001
2.175280029,0.717733
2.1808100589999997,0.714086
2.186340088,0.711782
2.191860107,0.7107140000000001
2.197389893,0.710114
2.202919922,0.7088949999999999
2.208439941,0.7084239999999999
2.213969971,0.707171
2.2195,0.7067829999999999
2.22502002,0.7063189999999999
2.230550049,0.704441
2.236080078,0.7019569999999999
2.241610107,0.698846
2.247129883,0.6924819999999999
2.252659912,0.685453
2.258189941,0.676059
2.263719971,0.664596
2.26925,0.652975
2.27477002,0.647437
2.280300049,0.6467470000000001
2.285830078,0.648385
2.291360107,0.647148
2.296889893,0.6431720000000001
2.302419922,0.632249
2.307949951,0.618187
2.31347998,0.601187
2.31901001,0.588427
2.324540039,0.579397
2.330070068,0.575034
2.335600098,0.580062
2.3411298830000002,0.5899300000000001
2.3466699220000002,0.6013569999999999
2.3521999510000002,0.612785
2.3577299800000002,0.619733
2.36326001,0.62475
2.368790039,0.629009
2.374330078,0.633506
2.379860107,0.636265
2.385389893,0.638315
2.390929932,0.639065
2.396459961,0.638699
2.40198999,0.638904
2.407530029,0.638378
2.4130600589999998,0.635275
2.4186000979999998,0.629142
2.424129883,0.625937
2.429669922,0.620588
2.435209961,0.614521
2.44073999,0.6082569999999999
2.446280029,0.600198
2.451820068,0.596291
2.457350098,0.591066
2.462889893,0.58394
2.468429932,0.57922
2.473969971,0.5740930000000001
2.47951001,0.569455
2.485050049,0.567946
2.490590088,0.5686720000000001
2.496129883,0.568579
2.501669922,0.568384
