wavelength (nm),Blue 1
0.400884766,0.093408
0.405888672,0.107008
0.410896851,0.11393
0.415909332,0.123186
0.42092614700000003,0.130365
0.425947266,0.135912
0.430972687,0.139226
0.436002411,0.14187
0.441036438,0.144748
0.44607479899999997,0.145172
0.451117432,0.147256
0.456164398,0.14792
0.46121566799999997,0.146388
0.46627124,0.145525
0.471331116,0.143717
0.47639532500000004,0.141469
0.481463806,0.139007
0.486536621,0.136182
0.491613739,0.133682
0.49669515999999997,0.131683
0.501780914,0.128541
0.506870941,0.125525
0.511965302,0.122688
0.5170639650000001,0.119751
0.522166931,0.116821
0.52727417,0.114396
0.532385742,0.111024
0.537501648,0.108626
0.5426218260000001,0.106146
0.547746338,0.103903
0.552875183,0.101812
0.558008301,0.099252
0.563145691,0.097408
0.568287415,0.095229
0.573433472,0.09308
0.578583862,0.090803
0.583738525,0.08882
0.5888974610000001,0.087249
0.59406073,0.085133
0.599228333,0.083486
0.604400208,0.082137
0.609576416,0.080631
0.6147569580000001,0.078905
0.619941772,0.077824
0.625130859,0.076262
0.6303242800000001,0.075353
0.635522034,0.074471
0.64072406,0.073667
0.64593042,0.072466
0.651141113,0.071859
0.656356079,0.071285
0.661575378,0.070277
0.66679895,0.070915
0.6720268549999999,0.070832
0.677259033,0.070532
0.682495544,0.069147
0.687736389,0.069665
0.692981506,0.071137
0.698230957,0.070441
0.70348468,0.071247
0.708742737,0.07103
0.714005127,0.072122
0.71927179,0.071566
0.724542725,0.072243
0.729818054,0.072394
0.7350975949999999,0.073548
0.740381531,0.074195
0.745669739,0.073825
0.750962219,0.07432
0.756259094,0.075472
0.761560181,0.074331
0.7668656620000001,0.074928
0.7721754150000001,0.07558
0.7774894410000001,0.078258
0.7828078,0.079668
0.788130493,0.080869
0.793457458,0.080845
0.7987887570000001,0.081208
0.804124329,0.084221
0.809464233,0.085362
0.8148084720000001,0.086149
0.820156982,0.087824
0.825509827,0.089698
0.830866943,0.091607
0.8362283939999999,0.093273
0.841594116,0.095151
0.846964172,0.096257
0.852338562,0.098728
0.857717224,0.100341
0.8631002200000001,0.10271
0.8684875489999999,0.105714
0.8738791499999999,0.107232
0.879275024,0.111091
0.8846752320000001,0.110209
0.8900797730000001,0.113914
0.895488586,0.116246
0.900901733,0.119549
0.906319214,0.121524
0.911740967,0.121523
0.9171669920000001,0.124109
0.922597351,0.126149
0.9280320430000001,0.129046
0.9334710690000001,0.129218
0.9389143679999999,0.136318
0.944361938,0.136246
0.949813843,0.136667
0.955270081,0.145273
0.960730591,0.143837
0.9661954349999999,0.141293
0.971664612,0.153004
0.977138062,0.153543
0.9826157839999999,0.155972
0.988097839,0.157699
0.9935842290000001,0.16015
0.9990749510000001,0.154899
1.004859985,0.198621
1.010460022,0.203977
1.016059998,0.20979699999999998
1.021659973,0.215588
1.02725,0.22131199999999998
1.032849976,0.22764099999999998
1.038449951,0.23374499999999998
1.044050049,0.24057199999999998
1.049640015,0.247586
1.05523999,0.254695
1.060829956,0.262006
1.066420044,0.26905500000000004
1.07201001,0.276939
1.077609985,0.283303
1.083199951,0.291763
1.088790039,0.300259
1.094369995,0.309028
1.099959961,0.31795999999999996
1.1055500489999999,0.326114
1.111140015,0.335357
1.116719971,0.344875
1.122310059,0.354405
1.127890015,0.363809
1.1334799800000002,0.37303400000000003
1.139060059,0.38278
1.144640015,0.392385
1.150219971,0.401351
1.155800049,0.41129499999999997
1.161390015,0.420522
1.166959961,0.428943
1.172540039,0.438749
1.178119995,0.44847600000000004
1.1836999510000001,0.457171
1.189280029,0.466262
1.194849976,0.474492
1.200430054,0.483358
1.206,0.492658
1.211579956,0.502506
1.217150024,0.510731
1.222719971,0.520369
1.228290039,0.529357
1.233869995,0.539365
1.239439941,0.548818
1.24501001,0.558241
1.250579956,0.5669420000000001
1.256150024,0.575969
1.261709961,0.584699
1.267280029,0.59334
1.272849976,0.6013850000000001
1.278410034,0.6096550000000001
1.28397998,0.617296
1.289550049,0.6259779999999999
1.295109985,0.6345770000000001
1.3006700439999999,0.64245
1.3062399900000001,0.649389
1.311800049,0.656377
1.317359985,0.66292
1.322920044,0.669043
1.32848999,0.673589
1.334050049,0.678758
1.339609985,0.684134
1.345160034,0.68738
1.350719971,0.688987
1.356280029,0.690321
1.361839966,0.689921
1.367400024,0.690146
1.372949951,0.691705
1.37851001,0.693967
1.384069946,0.695044
1.389619995,0.695915
1.3951700439999999,0.695856
1.4007299800000002,0.693032
1.406280029,0.687807
1.411839966,0.68135
1.417390015,0.672847
1.422939941,0.6674800000000001
1.42848999,0.66399
1.4340400389999999,0.660453
1.439589966,0.657837
1.445140015,0.655898
1.450689941,0.655813
1.45623999,0.654604
1.461790039,0.656591
1.467339966,0.656225
1.472890015,0.65599
1.478430054,0.655449
1.48397998,0.654578
1.489530029,0.657118
1.495069946,0.658225
1.500619995,0.66142
1.506160034,0.6653359999999999
1.511709961,0.6679729999999999
1.51725,0.671574
1.522800049,0.676696
1.528339966,0.676345
1.5338800049999999,0.6792819999999999
1.5394200439999999,0.681496
1.544969971,0.68395
1.55051001,0.684944
1.556050049,0.689747
1.561589966,0.689616
1.5671300049999999,0.692914
1.5726700439999999,0.693453
1.578209961,0.69645
1.58375,0.697609
1.589290039,0.699724
1.594829956,0.7043659999999999
1.600369995,0.708864
1.605910034,0.712374
1.611439941,0.718504
1.61697998,0.723705
1.6225200199999998,0.727
1.628050049,0.731992
1.633589966,0.733309
1.639130005,0.736553
1.644660034,0.7396020000000001
1.650199951,0.741679
1.65572998,0.744305
1.66127002,0.744472
1.666800049,0.745065
1.672339966,0.745258
1.677869995,0.744003
1.683400024,0.7385149999999999
1.6889399410000001,0.736388
1.694469971,0.729645
1.7,0.7250310000000001
1.705540039,0.720865
1.711069946,0.719498
1.716599976,0.719252
1.722130005,0.7181310000000001
1.727660034,0.715862
1.733189941,0.713253
1.73872998,0.710871
1.7442600099999999,0.7104689999999999
1.749790039,0.707792
1.755319946,0.708717
1.760849976,0.706857
1.766380005,0.707955
1.771910034,0.707548
1.7774399410000001,0.7075229999999999
1.782959961,0.708287
1.78848999,0.709253
1.7940200199999998,0.708864
1.799550049,0.710484
1.805079956,0.71123
1.8106099850000001,0.712304
1.816140015,0.710759
1.821660034,0.71129
1.827189941,0.711192
1.832719971,0.712591
1.83825,0.7136640000000001
1.84377002,0.7153079999999999
1.849300049,0.717325
1.8548299560000001,0.719254
1.860349976,0.720055
1.865880005,0.719266
1.871410034,0.715938
1.876930054,0.711869
1.8824599610000001,0.708055
1.8879899900000001,0.699839
1.89351001,0.68498
1.899040039,0.665968
1.9045600589999998,0.640533
1.910089966,0.616103
1.9156099850000001,0.596655
1.921140015,0.584267
1.926670044,0.575186
1.932189941,0.571655
1.937719971,0.5709569999999999
1.9432399900000001,0.570651
1.94877002,0.572979
1.954290039,0.578697
1.959819946,0.584702
1.965339966,0.5910770000000001
1.970869995,0.597763
1.976390015,0.604421
1.981920044,0.610352
1.987439941,0.616526
1.992959961,0.623045
1.99848999,0.6294029999999999
2.00401001,0.634145
2.009540039,0.637508
2.015060059,0.6395489999999999
2.020589966,0.6407
2.026109985,0.6391819999999999
2.031640015,0.635767
2.037160034,0.63098
2.042689941,0.62462
2.048209961,0.616762
2.05372998,0.608507
2.05926001,0.599558
2.064780029,0.591851
2.070310059,0.582967
2.075830078,0.57697
2.081360107,0.5717439999999999
2.086879883,0.567963
2.092409912,0.564723
2.097929932,0.561869
2.103459961,0.560297
2.10897998,0.55953
2.11451001,0.560579
2.120030029,0.563525
2.125560059,0.56807
2.131080078,0.572314
2.136610107,0.576797
2.142129883,0.5819449999999999
2.147659912,0.584851
2.153179932,0.586396
2.158709961,0.586194
2.16422998,0.587163
2.16976001,0.588258
2.175280029,0.589857
2.1808100589999997,0.5915
2.186340088,0.5912890000000001
2.191860107,0.5915239999999999
2.197389893,0.5909270000000001
2.202919922,0.590903
2.208439941,0.5891689999999999
2.213969971,0.5873010000000001
2.2195,0.59158
2.22502002,0.594328
2.230550049,0.597751
2.236080078,0.597384
2.241610107,0.595821
2.247129883,0.58918
2.252659912,0.579466
2.258189941,0.566136
2.263719971,0.55152
2.26925,0.535415
2.27477002,0.525369
2.280300049,0.520559
2.285830078,0.522153
2.291360107,0.52346
2.296889893,0.5245380000000001
2.302419922,0.521197
2.307949951,0.517504
2.31347998,0.513107
2.31901001,0.510208
2.324540039,0.508033
2.330070068,0.506229
2.335600098,0.503792
2.3411298830000002,0.502368
2.3466699220000002,0.503513
2.3521999510000002,0.505021
2.3577299800000002,0.505058
2.36326001,0.504365
2.368790039,0.502552
2.374330078,0.50305
2.379860107,0.505302
2.385389893,0.509436
2.390929932,0.511469
2.396459961,0.511289
2.40198999,0.511777
2.407530029,0.511007
2.4130600589999998,0.50854
2.4186000979999998,0.506947
2.424129883,0.505033
2.429669922,0.501309
2.435209961,0.49525399999999997
2.44073999,0.488518
2.446280029,0.47894799999999993
2.451820068,0.47100299999999995
2.457350098,0.46182
2.462889893,0.452665
2.468429932,0.442446
2.473969971,0.43532
2.47951001,0.426447
2.485050049,0.42263
2.490590088,0.419126
2.496129883,0.420687
2.501669922,0.422205
