wavelength (nm),Green 2
0.400884766,0.023163
0.405888672,0.031275
0.410896851,0.044622
0.415909332,0.047335
0.42092614700000003,0.054046
0.425947266,0.059386
0.430972687,0.062489
0.436002411,0.067537
0.441036438,0.071862
0.44607479899999997,0.076029
0.451117432,0.081633
0.456164398,0.08692
0.46121566799999997,0.09279
0.46627124,0.097753
0.471331116,0.104236
0.47639532500000004,0.108944
0.481463806,0.114725
0.486536621,0.119647
0.491613739,0.124503
0.49669515999999997,0.129691
0.501780914,0.133283
0.506870941,0.137271
0.511965302,0.140155
0.5170639650000001,0.143045
0.522166931,0.145967
0.52727417,0.147541
0.532385742,0.149754
0.537501648,0.150237
0.5426218260000001,0.151894
0.547746338,0.152925
0.552875183,0.153464
0.558008301,0.155002
0.563145691,0.155452
0.568287415,0.155358
0.573433472,0.155231
0.578583862,0.154505
0.583738525,0.153597
0.5888974610000001,0.151758
0.59406073,0.150066
0.599228333,0.148112
0.604400208,0.146415
0.609576416,0.143651
0.6147569580000001,0.141369
0.619941772,0.140109
0.625130859,0.137601
0.6303242800000001,0.135588
0.635522034,0.133529
0.64072406,0.13053
0.64593042,0.129283
0.651141113,0.127417
0.656356079,0.126621
0.661575378,0.126042
0.66679895,0.126386
0.6720268549999999,0.12802
0.677259033,0.13077
0.682495544,0.13375
0.687736389,0.139559
0.692981506,0.147454
0.698230957,0.157976
0.70348468,0.171368
0.708742737,0.186495
0.714005127,0.207365
0.71927179,0.229696
0.724542725,0.252985
0.729818054,0.275116
0.7350975949999999,0.29286
0.740381531,0.309366
0.745669739,0.321856
0.750962219,0.331074
0.756259094,0.336918
0.761560181,0.341003
0.7668656620000001,0.348026
0.7721754150000001,0.35531
0.7774894410000001,0.362478
0.7828078,0.364909
0.788130493,0.365499
0.793457458,0.370768
0.7987887570000001,0.372889
0.804124329,0.380778
0.809464233,0.38262
0.8148084720000001,0.384843
0.820156982,0.38893
0.825509827,0.39536
0.830866943,0.396241
0.8362283939999999,0.401075
0.841594116,0.40704
0.846964172,0.408824
0.852338562,0.411041
0.857717224,0.416273
0.8631002200000001,0.417448
0.8684875489999999,0.421946
0.8738791499999999,0.428478
0.879275024,0.429234
0.8846752320000001,0.430551
0.8900797730000001,0.434706
0.895488586,0.435975
0.900901733,0.437451
0.906319214,0.43934
0.911740967,0.444496
0.9171669920000001,0.450112
0.922597351,0.453181
0.9280320430000001,0.455603
0.9334710690000001,0.45477
0.9389143679999999,0.461629
0.944361938,0.464597
0.949813843,0.467945
0.955270081,0.46593
0.960730591,0.464571
0.9661954349999999,0.467204
0.971664612,0.468808
0.977138062,0.465361
0.9826157839999999,0.473854
0.988097839,0.47037
0.9935842290000001,0.475724
0.9990749510000001,0.477281
1.004859985,0.416768
1.010460022,0.420306
1.016059998,0.424262
1.021659973,0.427942
1.02725,0.43149899999999997
1.032849976,0.435482
1.038449951,0.439249
1.044050049,0.44307799999999997
1.049640015,0.446517
1.05523999,0.45041099999999995
1.060829956,0.45399399999999995
1.066420044,0.45789799999999997
1.07201001,0.46225299999999997
1.077609985,0.465683
1.083199951,0.469095
1.088790039,0.474012
1.094369995,0.477416
1.099959961,0.481629
1.1055500489999999,0.485257
1.111140015,0.489226
1.116719971,0.492576
1.122310059,0.49578
1.127890015,0.49855
1.1334799800000002,0.501484
1.139060059,0.503188
1.144640015,0.5047699999999999
1.150219971,0.50602
1.155800049,0.507103
1.161390015,0.507681
1.166959961,0.50802
1.172540039,0.508088
1.178119995,0.5097010000000001
1.1836999510000001,0.510113
1.189280029,0.510498
1.194849976,0.5123409999999999
1.200430054,0.514969
1.206,0.5170819999999999
1.211579956,0.520439
1.217150024,0.523081
1.222719971,0.527153
1.228290039,0.530961
1.233869995,0.535406
1.239439941,0.539616
1.24501001,0.543574
1.250579956,0.5476260000000001
1.256150024,0.5517350000000001
1.261709961,0.555563
1.267280029,0.558743
1.272849976,0.561059
1.278410034,0.564751
1.28397998,0.567778
1.289550049,0.571558
1.295109985,0.575237
1.3006700439999999,0.579674
1.3062399900000001,0.582774
1.311800049,0.585791
1.317359985,0.588236
1.322920044,0.590895
1.32848999,0.5927640000000001
1.334050049,0.5934010000000001
1.339609985,0.593698
1.345160034,0.5934189999999999
1.350719971,0.5908359999999999
1.356280029,0.58849
1.361839966,0.584799
1.367400024,0.580854
1.372949951,0.579469
1.37851001,0.5795319999999999
1.384069946,0.5785859999999999
1.389619995,0.5764199999999999
1.3951700439999999,0.573971
1.4007299800000002,0.567562
1.406280029,0.559976
1.411839966,0.549456
1.417390015,0.537223
1.422939941,0.527231
1.42848999,0.516392
1.4340400389999999,0.5101979999999999
1.439589966,0.503817
1.445140015,0.501131
1.450689941,0.498259
1.45623999,0.499543
1.461790039,0.498316
1.467339966,0.49909899999999996
1.472890015,0.49741
1.478430054,0.498123
1.48397998,0.497191
1.489530029,0.496532
1.495069946,0.49748100000000006
1.500619995,0.496993
1.506160034,0.498586
1.511709961,0.500837
1.51725,0.500171
1.522800049,0.504416
1.528339966,0.505391
1.5338800049999999,0.508745
1.5394200439999999,0.5092979999999999
