wavelength (nm),Green 1 
0.400884766,0.10836
0.405888672,0.119523
0.410896851,0.120984
0.415909332,0.125762
0.42092614700000003,0.127493
0.425947266,0.128228
0.430972687,0.129076
0.436002411,0.128737
0.441036438,0.129261
0.44607479899999997,0.131002
0.451117432,0.132517
0.456164398,0.134034
0.46121566799999997,0.135731
0.46627124,0.13887
0.471331116,0.141281
0.47639532500000004,0.144889
0.481463806,0.150588
0.486536621,0.157244
0.491613739,0.16498
0.49669515999999997,0.176526
0.501780914,0.190049
0.506870941,0.206808
0.511965302,0.22587
0.5170639650000001,0.246934
0.522166931,0.267896
0.52727417,0.286662
0.532385742,0.302024
0.537501648,0.312296
0.5426218260000001,0.319085
0.547746338,0.322651
0.552875183,0.323698
0.558008301,0.323224
0.563145691,0.321544
0.568287415,0.318929
0.573433472,0.315944
0.578583862,0.313492
0.583738525,0.3097
0.5888974610000001,0.305551
0.59406073,0.302974
0.599228333,0.299187
0.604400208,0.296185
0.609576416,0.294285
0.6147569580000001,0.290087
0.619941772,0.287518
0.625130859,0.285979
0.6303242800000001,0.283634
0.635522034,0.28055
0.64072406,0.277569
0.64593042,0.276334
0.651141113,0.274279
0.656356079,0.272521
0.661575378,0.270706
0.66679895,0.269326
0.6720268549999999,0.271321
0.677259033,0.270983
0.682495544,0.270109
0.687736389,0.271323
0.692981506,0.271493
0.698230957,0.272707
0.70348468,0.271229
0.708742737,0.272005
0.714005127,0.273873
0.71927179,0.27506
0.724542725,0.274575
0.729818054,0.273242
0.7350975949999999,0.274513
0.740381531,0.273828
0.745669739,0.274578
0.750962219,0.276561
0.756259094,0.27564
0.761560181,0.27748
0.7668656620000001,0.277735
0.7721754150000001,0.280005
0.7774894410000001,0.282166
0.7828078,0.283734
0.788130493,0.288188
0.793457458,0.285746
0.7987887570000001,0.295164
0.804124329,0.295694
0.809464233,0.29996
0.8148084720000001,0.302197
0.820156982,0.304856
0.825509827,0.306179
0.830866943,0.310996
0.8362283939999999,0.313987
0.841594116,0.31453
0.846964172,0.319511
0.852338562,0.324179
0.857717224,0.32725
0.8631002200000001,0.329494
0.8684875489999999,0.333173
0.8738791499999999,0.333223
0.879275024,0.336668
0.8846752320000001,0.341405
0.8900797730000001,0.342617
0.895488586,0.345994
0.900901733,0.346208
0.906319214,0.352043
0.911740967,0.357742
0.9171669920000001,0.358637
0.922597351,0.361011
0.9280320430000001,0.362752
0.9334710690000001,0.369624
0.9389143679999999,0.373293
0.944361938,0.375225
0.949813843,0.376162
0.955270081,0.377785
0.960730591,0.380755
0.9661954349999999,0.38426
0.971664612,0.385669
0.977138062,0.387766
0.9826157839999999,0.3981
0.988097839,0.384946
0.9935842290000001,0.392714
0.9990749510000001,0.400705
1.004859985,0.47936999999999996
1.010460022,0.484372
1.016059998,0.48926899999999995
1.021659973,0.495046
1.02725,0.5000859999999999
1.032849976,0.505638
1.038449951,0.5107550000000001
1.044050049,0.515731
1.049640015,0.52071
1.05523999,0.525982
1.060829956,0.530791
1.066420044,0.5365
1.07201001,0.541888
1.077609985,0.546402
1.083199951,0.5512060000000001
1.088790039,0.557192
1.094369995,0.562314
1.099959961,0.567886
1.1055500489999999,0.57348
1.111140015,0.5790390000000001
1.116719971,0.5836100000000001
1.122310059,0.5889840000000001
1.127890015,0.593173
1.1334799800000002,0.5981770000000001
1.139060059,0.6024579999999999
1.144640015,0.607352
1.150219971,0.613721
1.155800049,0.618955
1.161390015,0.622897
1.166959961,0.627218
1.172540039,0.631059
1.178119995,0.6353300000000001
1.1836999510000001,0.639984
1.189280029,0.645192
1.194849976,0.649413
1.200430054,0.653583
1.206,0.657784
1.211579956,0.662088
1.217150024,0.666096
1.222719971,0.67019
1.228290039,0.67457
1.233869995,0.678208
1.239439941,0.6816949999999999
1.24501001,0.6865899999999999
1.250579956,0.690666
1.256150024,0.693333
1.261709961,0.69718
1.267280029,0.700843
1.272849976,0.704022
1.278410034,0.708795
1.28397998,0.711609
1.289550049,0.715627
1.295109985,0.717915
1.3006700439999999,0.721688
1.3062399900000001,0.724599
1.311800049,0.727956
1.317359985,0.731402
1.322920044,0.735967
1.32848999,0.738133
1.334050049,0.740838
1.339609985,0.743741
1.345160034,0.746115
1.350719971,0.748617
1.356280029,0.7501939999999999
1.361839966,0.750065
1.367400024,0.751787
1.372949951,0.7530359999999999
1.37851001,0.755472
1.384069946,0.755844
1.389619995,0.756523
1.3951700439999999,0.757255
1.4007299800000002,0.7571899999999999
1.406280029,0.755642
1.411839966,0.754592
1.417390015,0.751883
1.422939941,0.75375
1.42848999,0.751228
1.4340400389999999,0.747888
1.439589966,0.743583
1.445140015,0.740816
1.450689941,0.736548
1.45623999,0.7425390000000001
1.461790039,0.75134
1.467339966,0.760239
1.472890015,0.762892
1.478430054,0.766988
1.48397998,0.771551
1.489530029,0.774879
1.495069946,0.776857
1.500619995,0.779632
1.506160034,0.783047
1.511709961,0.7838470000000001
1.51725,0.7854949999999999
1.522800049,0.787071
1.528339966,0.790826
1.5338800049999999,0.791779
1.5394200439999999,0.7921779999999999
1.544969971,0.793575
1.55051001,0.796355
1.556050049,0.7969229999999999
1.561589966,0.8000649999999999
1.5671300049999999,0.8008460000000001
1.5726700439999999,0.802562
1.578209961,0.803565
1.58375,0.803775
1.589290039,0.8054479999999999
1.594829956,0.806883
1.600369995,0.8095680000000001
1.605910034,0.808022
1.611439941,0.809721
1.61697998,0.8112060000000001
1.6225200199999998,0.8133199999999999
1.628050049,0.81218
1.633589966,0.811752
1.639130005,0.810886
1.644660034,0.8132739999999999
1.650199951,0.811575
1.65572998,0.81138
1.66127002,0.809094
1.666800049,0.807991
1.672339966,0.8051729999999999
1.677869995,0.803349
1.683400024,0.802129
1.6889399410000001,0.800026
1.694469971,0.797926
1.7,0.792622
1.705540039,0.790949
1.711069946,0.789564
1.716599976,0.788808
1.722130005,0.786455
1.727660034,0.7845439999999999
1.733189941,0.7819189999999999
1.73872998,0.780446
1.7442600099999999,0.779686
1.749790039,0.777628
1.755319946,0.777401
1.760849976,0.7770199999999999
1.766380005,0.777323
1.771910034,0.776964
1.7774399410000001,0.777319
1.782959961,0.777536
1.78848999,0.778012
1.7940200199999998,0.778169
1.799550049,0.777249
1.805079956,0.7770060000000001
1.8106099850000001,0.776698
1.816140015,0.7759
1.821660034,0.775008
1.827189941,0.773556
1.832719971,0.773758
1.83825,0.773568
1.84377002,0.773679
1.849300049,0.775567
1.8548299560000001,0.775291
1.860349976,0.7737390000000001
1.865880005,0.7733439999999999
1.871410034,0.769996
1.876930054,0.76668
1.8824599610000001,0.7642180000000001
1.8879899900000001,0.7602359999999999
1.89351001,0.7507159999999999
1.899040039,0.738241
1.9045600589999998,0.720952
1.910089966,0.7041310000000001
1.9156099850000001,0.691383
1.921140015,0.6857770000000001
1.926670044,0.681771
1.932189941,0.678646
1.937719971,0.6772130000000001
1.9432399900000001,0.677158
1.94877002,0.677321
1.954290039,0.679391
1.959819946,0.6823060000000001
1.965339966,0.6860390000000001
1.970869995,0.690207
1.976390015,0.692763
1.981920044,0.695868
1.987439941,0.699529
1.992959961,0.702875
1.99848999,0.70612
2.00401001,0.707735
2.009540039,0.708449
2.015060059,0.7113689999999999
2.020589966,0.71331
2.026109985,0.716829
2.031640015,0.7195010000000001
2.037160034,0.720693
2.042689941,0.721364
2.048209961,0.72043
2.05372998,0.720958
2.05926001,0.720428
2.064780029,0.7193189999999999
2.070310059,0.718828
2.075830078,0.717133
2.081360107,0.715514
2.086879883,0.715307
2.092409912,0.713641
2.097929932,0.713054
2.103459961,0.71353
2.10897998,0.715312
2.11451001,0.715959
2.120030029,0.719264
2.125560059,0.7193649999999999
2.131080078,0.721144
2.136610107,0.722583
2.142129883,0.724459
2.147659912,0.72439
2.153179932,0.7235090000000001
2.158709961,0.720978
2.16422998,0.717705
2.16976001,0.7147359999999999
2.175280029,0.71121
2.1808100589999997,0.707774
2.186340088,0.704349
2.191860107,0.700663
2.197389893,0.698677
2.202919922,0.694218
2.208439941,0.692278
2.213969971,0.6899529999999999
2.2195,0.690458
2.22502002,0.691416
2.230550049,0.692637
2.236080078,0.691916
2.241610107,0.691108
2.247129883,0.686426
2.252659912,0.679506
2.258189941,0.674091
2.263719971,0.66681
2.26925,0.6588970000000001
2.27477002,0.655659
2.280300049,0.655064
2.285830078,0.654946
2.291360107,0.652825
2.296889893,0.648239
2.302419922,0.638678
2.307949951,0.626625
2.31347998,0.612308
2.31901001,0.601322
2.324540039,0.592538
2.330070068,0.5885600000000001
2.335600098,0.591495
2.3411298830000002,0.599518
2.3466699220000002,0.6086050000000001
2.3521999510000002,0.616224
2.3577299800000002,0.620876
2.36326001,0.622679
2.368790039,0.623588
2.374330078,0.6250760000000001
2.379860107,0.6273770000000001
2.385389893,0.631005
2.390929932,0.634421
2.396459961,0.634774
2.40198999,0.6335189999999999
2.407530029,0.630538
2.4130600589999998,0.627655
2.4186000979999998,0.6259239999999999
2.424129883,0.624069
2.429669922,0.620545
2.435209961,0.6165470000000001
2.44073999,0.6122850000000001
2.446280029,0.6062960000000001
2.451820068,0.600404
2.457350098,0.5950989999999999
2.462889893,0.589444
2.468429932,0.583724
2.473969971,0.580168
2.47951001,0.576544
2.485050049,0.574923
2.490590088,0.5727220000000001
2.496129883,0.5737270000000001
2.501669922,0.575439
