wavelength (nm),Red 2
0.400884766,0.008334
0.405888672,0.021387
0.410896851,0.032095
0.415909332,0.036874
0.42092614700000003,0.04055
0.425947266,0.043746
0.430972687,0.0456
0.436002411,0.046746
0.441036438,0.04694
0.44607479899999997,0.049726
0.451117432,0.050895
0.456164398,0.051012
0.46121566799999997,0.052035
0.46627124,0.052511
0.471331116,0.053052
0.47639532500000004,0.054076
0.481463806,0.053677
0.486536621,0.053853
0.491613739,0.054008
0.49669515999999997,0.054314
0.501780914,0.054714
0.506870941,0.054847
0.511965302,0.05462
0.5170639650000001,0.054641
0.522166931,0.055315
0.52727417,0.055385
0.532385742,0.056278
0.537501648,0.056774
0.5426218260000001,0.05864
0.547746338,0.060479
0.552875183,0.062437
0.558008301,0.065553
0.563145691,0.069782
0.568287415,0.075782
0.573433472,0.083986
0.578583862,0.095997
0.583738525,0.111764
0.5888974610000001,0.132332
0.59406073,0.156446
0.599228333,0.182295
0.604400208,0.204944
0.609576416,0.223611
0.6147569580000001,0.241079
0.619941772,0.252917
0.625130859,0.262052
0.6303242800000001,0.268987
0.635522034,0.275134
0.64072406,0.280542
0.64593042,0.286528
0.651141113,0.291149
0.656356079,0.295597
0.661575378,0.303017
0.66679895,0.308098
0.6720268549999999,0.313203
0.677259033,0.319965
0.682495544,0.327289
0.687736389,0.334645
0.692981506,0.34162
0.698230957,0.348081
0.70348468,0.357011
0.708742737,0.363596
0.714005127,0.369953
0.71927179,0.377053
0.724542725,0.38254
0.729818054,0.388129
0.7350975949999999,0.392005
0.740381531,0.39502
0.745669739,0.396881
0.750962219,0.398093
0.756259094,0.398424
0.761560181,0.399828
0.7668656620000001,0.39731
0.7721754150000001,0.396546
0.7774894410000001,0.395313
0.7828078,0.393429
0.788130493,0.387854
0.793457458,0.387107
0.7987887570000001,0.382567
0.804124329,0.380582
0.809464233,0.379623
0.8148084720000001,0.376827
0.820156982,0.37748
0.825509827,0.373379
0.830866943,0.372771
0.8362283939999999,0.373857
0.841594116,0.372075
0.846964172,0.372141
0.852338562,0.372457
0.857717224,0.370816
0.8631002200000001,0.374623
0.8684875489999999,0.375673
0.8738791499999999,0.379013
0.879275024,0.378166
0.8846752320000001,0.382014
0.8900797730000001,0.381763
0.895488586,0.385567
0.900901733,0.388994
0.906319214,0.387581
0.911740967,0.393089
0.9171669920000001,0.397092
0.922597351,0.404606
0.9280320430000001,0.406666
0.9334710690000001,0.410196
0.9389143679999999,0.418894
0.944361938,0.425763
0.949813843,0.429622
0.955270081,0.440461
0.960730591,0.444619
0.9661954349999999,0.454198
0.971664612,0.460275
0.977138062,0.459316
0.9826157839999999,0.462159
0.988097839,0.476592
0.9935842290000001,0.477605
0.9990749510000001,0.473931
1.004859985,0.511734
1.010460022,0.518988
1.016059998,0.525885
1.021659973,0.532169
1.02725,0.5380020000000001
1.032849976,0.542858
1.038449951,0.548779
1.044050049,0.553387
1.049640015,0.557581
1.05523999,0.561812
1.060829956,0.565982
1.066420044,0.569871
1.07201001,0.573691
1.077609985,0.576177
1.083199951,0.578893
1.088790039,0.583236
1.094369995,0.5864659999999999
1.099959961,0.590067
1.1055500489999999,0.592799
1.111140015,0.595946
1.116719971,0.599016
1.122310059,0.602008
1.127890015,0.6035010000000001
1.1334799800000002,0.604743
1.139060059,0.605834
1.144640015,0.606825
1.150219971,0.607024
1.155800049,0.606981
1.161390015,0.6067
1.166959961,0.605506
1.172540039,0.604996
1.178119995,0.604317
1.1836999510000001,0.603438
1.189280029,0.603093
1.194849976,0.603246
1.200430054,0.60409
1.206,0.605078
1.211579956,0.6061340000000001
1.217150024,0.607398
1.222719971,0.608757
1.228290039,0.6108899999999999
1.233869995,0.613125
1.239439941,0.615392
1.24501001,0.617317
1.250579956,0.618834
1.256150024,0.620965
1.261709961,0.622388
1.267280029,0.623562
1.272849976,0.624426
1.278410034,0.625933
1.28397998,0.6268779999999999
1.289550049,0.629326
1.295109985,0.630886
1.3006700439999999,0.6324420000000001
1.3062399900000001,0.63352
1.311800049,0.635102
1.317359985,0.635525
1.322920044,0.635786
1.32848999,0.636468
1.334050049,0.6355689999999999
1.339609985,0.635283
1.345160034,0.6343
1.350719971,0.631272
1.356280029,0.6280789999999999
1.361839966,0.623383
1.367400024,0.6185970000000001
1.372949951,0.615961
1.37851001,0.615578
1.384069946,0.612215
1.389619995,0.610352
1.3951700439999999,0.605665
1.4007299800000002,0.598701
1.406280029,0.591288
1.411839966,0.581855
1.417390015,0.5709310000000001
1.422939941,0.561446
1.42848999,0.5516399999999999
1.4340400389999999,0.546377
1.439589966,0.541416
1.445140015,0.539037
1.450689941,0.536672
1.45623999,0.536142
1.461790039,0.535308
1.467339966,0.534834
1.472890015,0.533611
1.478430054,0.533455
1.48397998,0.5325409999999999
1.489530029,0.531317
1.495069946,0.529399
1.500619995,0.52752
1.506160034,0.52794
1.511709961,0.53071
1.51725,0.529107
1.522800049,0.532644
1.528339966,0.533084
1.5338800049999999,0.535849
1.5394200439999999,0.53432
1.544969971,0.5372020000000001
1.55051001,0.539655
1.556050049,0.543208
1.561589966,0.549247
1.5671300049999999,0.551583
1.5726700439999999,0.550976
1.578209961,0.555487
1.58375,0.555554
1.589290039,0.5594859999999999
1.594829956,0.5643239999999999
1.600369995,0.569588
1.605910034,0.575175
1.611439941,0.579041
1.61697998,0.584464
1.6225200199999998,0.588809
1.628050049,0.591498
1.633589966,0.595354
1.639130005,0.597589
1.644660034,0.60116
1.650199951,0.601549
1.65572998,0.6044010000000001
1.66127002,0.604109
1.666800049,0.6015010000000001
1.672339966,0.5980300000000001
1.677869995,0.593148
1.683400024,0.586044
1.6889399410000001,0.580721
1.694469971,0.574437
1.7,0.5703779999999999
1.705540039,0.568345
1.711069946,0.567557
1.716599976,0.563645
1.722130005,0.5611229999999999
1.727660034,0.555213
1.733189941,0.5532520000000001
1.73872998,0.551782
1.7442600099999999,0.5522
1.749790039,0.551768
1.755319946,0.553547
1.760849976,0.553693
1.766380005,0.555994
1.771910034,0.5571470000000001
1.7774399410000001,0.559036
1.782959961,0.5596
1.78848999,0.5605939999999999
1.7940200199999998,0.562549
1.799550049,0.563816
1.805079956,0.56357
1.8106099850000001,0.5657479999999999
1.816140015,0.566063
1.821660034,0.566511
1.827189941,0.568299
1.832719971,0.569398
1.83825,0.569801
1.84377002,0.571545
1.849300049,0.57391
1.8548299560000001,0.5749350000000001
